605948.546992297,609744.926358582,614490.409191532,620184.886666566,626827.890227687,634419.094534694,642956.550119245,652434.808315238,659064.238459148,665686.387065848,672299.161347658,678900.446911396,685488.160883817,692060.322876459,698615.076031011,705150.710355852,711665.661975012,718158.513121433,724627.982251852,731072.915526926,737361.267707697,743689.512820726,750250.896450008,757234.999165201,764827.013579258,773206.680328646,782546.843216736,793262.461602529,805126.154060975,817912.637193708,831401.225922385,845378.042628039,859637.805664297,873985.135693156,888122.001103628,902047.782968957,915762.127733429,929264.898354681,942556.143510584,955636.063835156,968504.984027363,981163.312554357,993611.522697821,1005850.12541159,1017879.67155809,1029700.74700741,1041313.98321177,1052720.05592515,1063919.68606484,1074913.63074396,1085702.67588524,1096071.61039154,1106137.25938321,1116019.53751059,1125841.01675068,1135726.18759887,1145800.29575879,1156187.64730117,1167377.61742907,1179277.66534786,1191782.79141813,1204777.18169039,1218136.1083727,1231728.1625568,1245417.57545192,1258932.45063059,1272221.93392391,1285230.7621121,1297898.61357836,1310160.17787933,1327836.59986036,1341942.06536733,1353030.13088971,1361602.03028194,1368100.16141336,1372915.36627557,1376373.80848533
715742.94551362,719539.317791102,724284.791457938,729979.257014058,736622.259174308,744213.435769454,752750.885386634,762229.319264162,768859.01180812,775481.611681245,782095.069956834,788697.304982266,795286.258137481,801859.965073063,808416.579967208,814954.400184839,821471.867429882,827967.568329908,834440.225145537,840888.687204108,847180.832754172,853513.244379967,860079.318694687,867068.831890361,874667.222059699,883054.533331737,892403.981493514,903131.266326341,915009.164899628,927812.504157777,941320.646549704,955319.691025887,969604.253770854,983978.765486649,998144.655767384,1012101.28265093,1025848.26955303,1039385.45910901,1052712.88458039,1065830.73700478,1078739.33633626,1091439.08918713,1103930.46707615,1116213.97804177,1128290.16812788,1140159.61743589,1151822.95171666,1163280.8420731,1174534.0058875,1185583.19742801,1196429.19950112,1206855.59962369,1216979.70783302,1226922.06270419,1236806.01004877,1246756.97678464,1256901.3253802,1267364.67928177,1278640.88985811,1290638.03747626,1303251.73730566,1316366.75570837,1329858.91236314,1343597.27020614,1357446.47521156,1371133.0046574,1384606.918927,1397813.88530637,1410694.72172188,1423185.20490806,1441230.99347939,1455694.02764619,1467121.93346143,1476009.38415772,1482793.19248898,1487858.50994819,1491524.64556739
824850.927828419,828647.292933416,833392.757351908,839087.21842474,845730.215308966,853321.369765036,861858.808885002,871337.39707833,877967.323990006,884590.332859506,891204.415758671,897807.523319981,904397.620105706,910972.757799755,917531.101264726,924070.955263976,930590.766923041,937089.12727111,943564.762316376,950016.524612779,956312.221032958,962648.535959194,969219.007959176,976213.597449573,983817.974092363,992212.468789801,1001570.64940818,1012308.9158684,1024200.19912368,1037019.43447816,1050546.03275132,1064566.07309745,1078874.07635038,1093274.29421472,1107467.64696145,1121453.47137918,1135231.37004433,1148801.16723449,1162162.88205315,1175316.69636207,1188262.92502258,1201001.97208483,1213534.3067353,1225860.43382352,1237980.89466293,1249896.26383485,1261607.16145285,1273114.25370347,1284418.25379691,1295519.91230326,1306420.00807725,1316900.98680858,1327080.61840043,1337080.03354845,1347023.31247007,1357036.77073654,1367247.83014243,1377783.36346868,1389141.46982535,1401230.81519901,1413947.5936473,1427177.11766191,1440795.71815123,1454672.89058513,1468673.65364082,1482522.92983047,1496171.63978163,1509566.30869827,1522648.78510931,1535355.83779924,1553750.84322501,1568551.63587244,1580300.33780406,1589485.24901216,1596537.85816556,1601838.05179778,1605698.93295323
933297.968256136,937094.329149848,941839.788043672,947534.239634573,954177.239267578,961768.369612451,970305.797850064,979784.521109784,986414.659431474,993038.040499169,999652.696521891,1006256.60833288,1012847.76343601,1019424.22888047,1025984.18035653,1032525.92992098,1039047.93030376,1045548.77696104,1052027.19978163,1058482.05461944,1064781.0817055,1071121.06106717,1077695.66500699,1084695.02782766,1092305.03815503,1100706.29850658,1110072.71076211,1120821.33840979,1132725.26192455,1145559.52281397,1159103.58044448,1173143.49670221,1187473.70252096,1201898.28010712,1216117.66756628,1230131.18301874,1243938.4113022,1257539.16114861,1270933.43920424,1284121.41824346,1297103.40700992,1309879.80553938,1322451.07953439,1334817.73041972,1346980.29535263,1358939.34427189,1370695.49239588,1382249.4010916,1393601.77881132,1404753.37147627,1415704.95298228,1426237.88123531,1436470.36316554,1446524.09268931,1456523.84879848,1466596.79257464,1476871.35355015,1487475.59268941,1498911.65049564,1511088.74725166,1523903.62305479,1537242.10415177,1550981.0000762,1564990.21137436,1579135.10107876,1593139.09906086,1606953.9196968,1620526.88958304,1633800.82487296,1646713.41657994,1665439.62847068,1680560.34629407,1692612.43570112,1702078.36967477,1709384.76995155,1714906.57309404,1718951.10233768
1041107.58926495,1044903.94686757,1049649.40137177,1055343.85704145,1061986.85358061,1069577.96681665,1078115.37990955,1087594.22409658,1094224.55368343,1100848.2761511,1107463.46022897,1114068.1164269,1120660.25366723,1127237.95442671,1133799.40490231,1140342.92476629,1146866.97241527,1153370.14798807,1159851.185339,1166308.94376709,1172611.1011136,1178954.52743748,1185533.02121532,1192536.88113352,1200152.20314664,1208559.84735578,1217934.03286938,1228692.45290193,1240608.3331127,1253456.81928595,1267017.42018972,1281076.18402388,1295427.45815043,1309875.16488526,1324119.28460526,1338159.11750996,1351994.23164525,1365624.42107451,1379049.68074754,1392270.17519017,1405286.20762574,1418098.17444698,1430706.53815991,1443111.79668755,1455314.48281848,1467315.16165351,1479114.44322161,1490712.98389579,1502111.48727386,1513310.69446471,1524311.37425267,1534893.84667507,1545176.73467216,1555282.26873709,1565335.89373003,1575465.57665146,1585800.70752922,1596470.47994458,1607980.8876799,1620241.67806019,1633150.10866538,1646592.49278571,1660446.08936214,1674581.177971,1688863.43572289,1703014.86427977,1716987.92153515,1730730.68855312,1744186.86629241,1757295.01331151,1776336.17662678,1791760.91208198,1804101.06646018,1813833.59911729,1821380.40674778,1827111.9178326,1831330.10872231
1191179.1987559,1194975.5580586,1199721.01441057,1205415.46114848,1212058.47178322,1219649.55272088,1228186.94655657,1237665.9419645,1244296.51896644,1250920.68346027,1257536.55439393,1264142.17959318,1270735.59761567,1277314.91121078,1283878.32180445,1290424.15976844,1296950.89211799,1303457.12586177,1309941.60087519,1316403.18151964,1322709.46393562,1329057.43704986,1335641.06638586,1342650.86867173,1350273.21537167,1358689.30943397,1368073.79287706,1378845.19760906,1390776.94711998,1403644.33017306,1417226.92424037,1431310.76045043,1445690.07465788,1460168.57583805,1474445.63578461,1488520.53374191,1502392.81917047,1516062.27011233,1529528.86781127,1542792.76498854,1555854.25510526,1568713.7268269,1581371.63613731,1593828.47593489,1606084.77432279,1618141.09157718,1629998.032246,1641656.24620184,1653116.42939964,1664379.31481037,1675445.66256559,1686094.40332395,1696444.71598549,1706619.54884463,1716745.23768987,1726950.82774892,1737366.9934463,1748124.44265065,1759734.32219045,1772107.0818186,1785140.66714046,1798722.04040906,1812729.05484264,1827032.49198607,1841498.43324951,1855846.96302154,1870031.50882247,1884001.15610409,1897700.7548871,1911070.0203075,1930531.50560909,1946361.6524598,1959085.48190995,1969172.91156042,1977039.49597869,1983049.79339259,1987498.71300979
1318740.37342638,1322536.73756177,1327282.1994803,1332976.68310807,1339619.6874879,1347210.7536524,1355748.11887039,1365227.22788648,1371857.99193814,1378482.49693889,1385098.89624751,1391705.26867416,1398299.67456075,1404880.23443637,1411445.16225787,1417992.79866685,1424521.61851083,1431030.23555328,1437517.39519687,1443981.96654911,1450291.48216028,1456643.02432691,1463230.69024123,1470245.16904611,1477873.05056941,1486295.81009515,1495688.42624879,1506470.09782956,1518414.4104703,1531296.77215588,1544896.82099857,1559000.58011654,1573402.20069954,1587905.22437425,1602208.53812771,1616311.40283113,1630213.35161422,1643914.14851523,1657413.76352417,1670712.34140067,1683810.16982979,1696707.63325212,1709405.18392098,1721903.3105051,1734202.53607094,1746303.41551731,1758206.54740882,1769912.57573659,1781422.19049038,1792736.11840226,1803855.11292978,1814556.99038304,1824961.37385717,1835191.7859511,1845375.27565949,1855641.75223427,1866122.91971584,1876950.70087654,1888640.37554473,1901102.95741893,1914236.93957434,1927929.80177311,1942059.86209853,1956498.30166858,1971111.508095,1985618.02687062,1999972.0313836,2014123.41358492,2028017.89199206,2041596.12001307,2061393.7297467,2077547.82395798,2090577.83253935,2100948.29026399,2109069.39181764,2115301.40117073,2119933.73406186
1424336.51682377,1428132.90345945,1432878.39360672,1438572.86543307,1445215.90759029,1452806.93036213,1461344.27639045,1470823.4707725,1477454.38647845,1484079.15896396,1490695.97183285,1497302.92274451,1503898.0911668,1510479.61030779,1517045.70599164,1523594.72741841,1530125.15726708,1536635.61539541,1543124.85263525,1549591.74238613,1555903.7684541,1562258.08585281,1568848.8947322,1575867.01935985,1583499.22114453,1591927.18980548,1601326.16955009,1612115.88459929,1624070.05170285,1636964.17530529,1650577.94215868,1664697.36770453,1679116.53388458,1693638.84854948,1707962.81866447,1722087.69594941,1736013.00714344,1749738.51123754,1763264.17245439,1776590.12734036,1789716.65447822,1802644.12979964,1815372.9985801,1827903.74597959,1840236.89377449,1852372.99613141,1864312.65021622,1876056.49621016,1887605.21770147,1898959.53397887,1910120.19051035,1920864.12040855,1931311.29868975,1941585.7036712,1951814.95014878,1962129.63247374,1972662.26949217,1983545.74510362,1995298.60940339,2007832.32061977,2021045.80328167,2034826.94998073,2049054.44548175,2063599.78559629,2078329.58500427,2092961.17141487,2107449.29597164,2121744.49495669,2135793.1377885,2149536.63120342,2169599.95374145,2186010.00813109,2199281.61747706,2209875.37127872,2218197.13575007,2224603.84036379,2229380.62649283
1508379.84908884,1512176.25316876,1516921.76410924,1522616.32315345,1529259.33771578,1536850.33616544,1545387.64780929,1554866.91267098,1561497.94378997,1568122.92326496,1574740.04980511,1581347.43852242,1587943.18073635,1594525.42146096,1601092.39526273,1607642.45944668,1614174.10302216,1620685.95143477,1627176.75992907,1633645.40556929,1639959.33526372,1646315.75916522,1652908.95562476,1659929.85177792,1667565.33978354,1675997.27291978,1685401.09812242,1696196.9406781,1708158.61872367,1721061.71279436,1734685.95108634,1748817.34852064,1763249.93897579,1777787.03114049,1792126.83980821,1806268.60495597,1820211.84303027,1833956.30439394,1847501.94675764,1860848.90289986,1873997.44915679,1886947.96000755,1899700.87925043,1912256.68938784,1924615.90850816,1936779.08677086,1948746.81697623,1960519.73546225,1972098.52228462,1983483.8931246,1994676.58943955,2005452.86580327,2015932.96640441,2026241.21844628,2036505.67016935,2046857.4420532,2057429.67980634,2068356.00833697,2080157.49585597,2092745.94593741,2106020.61403076,2119869.70754128,2134172.18683333,2148799.79172356,2163619.3119644,2178347.13775358,2192938.45062248,2207344.28194009,2221511.49646652,2235382.08460584,2255649.68209679,2272256.43811221,2285713.65765103,2296478.88708831,2304954.60024114,2311495.23211086,2316382.85463006
1571175.21750532,1574971.67764428,1579717.25973877,1585411.82980032,1592054.82849219,1599645.7922504,1608183.08080205,1617662.40197767,1624293.52255482,1630918.65684603,1637536.01362207,1644143.71977037,1650739.87512031,1657322.63356059,1663890.23646777,1670441.04768799,1676973.56136288,1683486.40755574,1689978.34509643,1696448.25406391,1702763.55502096,1709121.49799401,1715716.41795243,1722739.31668777,1730377.18138294,1738811.98440711,1748219.32045358,1759019.60686338,1770986.73662925,1783896.34603766,1797528.1926969,1811668.28874249,1826110.63041375,1840658.45232599,1855009.7582329,1869163.78379677,1883120.04293331,1896878.28422475,1910438.46289771,1923800.70710912,1936965.28776788,1949932.57407187,1962703.0054879,1975277.06257915,1987655.26312441,1999838.15730688,2011826.33764276,2023620.43839962,2035221.13574308,2046629.14074683,2057845.18987872,2068645.04218392,2079149.1388491,2089482.06246083,2099772.17866304,2110150.99225199,2120752.10616941,2131709.68433148,2143546.63024911,2156174.99628035,2169494.28074669,2183392.92101716,2197750.08434587,2212437.68199346,2227322.63100413,2242120.62926268,2256787.18471109,2271273.67630074,2285527.33651228,2299490.55625572,2319907.03982667,2336657.09732914,2350249.52301032,2361139.53857452,2369727.40007751,2376365.42837983,2381333.71955455
