-556249.077928369,-552448.209102232,-547697.115475501,-541995.495758621,-535343.251720833,-527740.97268825,-519191.588833768,-509705.202514373,-503073.812407406,-496454.932388749,-489852.02743253,-483268.510927511,-476707.567093003,-470172.116861294,-463664.760669985,-457187.787884484,-450743.178294153,-444332.629981505,-437957.581945891,-431619.244917998,-425447.211771688,-419248.13881727,-412833.371629645,-406019.409978932,-398628.747097319,-390491.122202054,-381445.192771355,-371098.828433898,-359683.187785928,-347425.031953659,-334543.692671762,-321248.648253463,-307737.770597954,-294196.237718388,-280902.283244558,-267852.473653931,-255043.306229696,-242471.316769974,-230133.097215549,-218025.321947035,-206144.732745284,-194488.192272742,-183052.694061793,-171835.412102791,-160833.674486292,-150044.971857471,-139466.915513399,-129097.252383428,-118933.850380539,-108974.716350987,-99217.9777644612,-89856.9005958015,-80903.3720110237,-72364.1995694825,-64241.5454033938,-56533.3383513664,-49233.6517746507,-42333.0444251282,-35481.7869240715,-28638.0658422824,-21766.3236102651,-14837.2080316847,-7827.54206493301,-720.326174380717,6495.28031717171,13682.2963760484,20833.0323651241,27939.3341792319,34992.6066887276,41983.7247601623,52151.5530490805,60926.910699531,68431.0434019954,74771.425917991,80042.227454007,84322.6081776241,87677.4459247858
-539623.770449564,-535822.863335442,-531071.744820729,-525370.141798601,-518717.923192468,-511115.680686903,-502566.278962703,-493079.767489086,-486448.224114945,-479829.118881212,-473225.905404417,-466641.992644434,-460080.557872763,-453544.519428042,-447036.47417867,-440558.710655715,-434113.207594248,-427701.663750472,-421325.5188696,-414985.985494507,-408812.684826186,-402612.23928983,-396195.948598887,-389380.255218413,-381987.58271172,-373847.587174124,-364798.827623162,-354448.972931608,-343029.164621137,-330766.161138437,-317879.30781135,-304578.114502622,-291060.503535742,-277511.723866033,-264210.166326015,-251152.412573573,-238334.972553405,-225754.390021034,-213407.262611741,-201290.268646008,-189400.154371646,-177733.786057655,-166288.159755589,-155060.44942096,-144047.981496453,-133248.24407993,-122658.846263304,-112277.533081968,-102102.170188028,-92130.7612995621,-82361.4296344804,-72987.700215067,-64021.5135703785,-55469.7297852889,-47334.5610216869,-39613.9827756301,-32302.1104581917,-25389.5397650165,-18525.9527849317,-11669.4377290843,-4784.33652348377,2158.80583753477,9183.27167043986,16306.16871046,23538.4492783509,30742.88356336,37911.8215621369,45037.1505843741,52110.3192363324,59122.2491665277,69322.0799630841,78127.637131147,85659.8068959712,92025.7100662089,97319.169306632,101619.018407423,104989.834397892
-517500.107807734,-513699.148242719,-508947.943767886,-503246.371410722,-496594.154998717,-488991.979026953,-480442.558165842,-470955.905280988,-464324.171602782,-457704.785033804,-451101.176174662,-444516.753153614,-437954.679954455,-431417.874355779,-424908.926667922,-418430.126102777,-411983.449392409,-405570.597414519,-399193.010902948,-392851.905679873,-386676.940391586,-380474.693508508,-374056.404839195,-367238.442160098,-359843.138116868,-351700.040144832,-342647.578182216,-332293.157070006,-320867.893290884,-308598.537661496,-295704.452108103,-282395.190217014,-268868.74539673,-255310.46302642,-241998.938349462,-228930.770252349,-216102.482792626,-203510.631475931,-191151.823151095,-179022.743249359,-167120.142928449,-155440.891706808,-143981.987345515,-132740.604527273,-121714.069321794,-110899.868414848,-100295.608269091,-89899.0303254152,-79707.9960418401,-69720.5047333016,-59934.67521229,-50544.3729958542,-41561.609044223,-32993.3113519516,-24841.7569213481,-17104.981837166,-9777.15700197312,-2848.92692902673,4030.79604028076,10904.0520142143,17806.6305729333,24768.1217183115,31811.9456754334,38955.351785287,46209.4363610648,53436.6429111106,60629.3708006923,67779.562565156,74878.7236187481,81917.8393256487,92159.4654155669,101004.45070726,108573.200617766,114972.388352657,120295.380516659,124620.61338428,128012.265001517
-489916.473484265,-486115.472676373,-481364.227121121,-475662.640928675,-469010.49472557,-461408.350860327,-452858.926841838,-443372.075383357,-436740.109567071,-430120.366384748,-423516.274330122,-416931.22209601,-410368.371472248,-403830.629407026,-397320.585267121,-390840.523414406,-384392.421451667,-377977.979527498,-371598.640964809,-365255.623581242,-359078.632077706,-352874.190339927,-346453.465200041,-339632.732498597,-332234.213496188,-324087.322318771,-315030.331043681,-304670.322363682,-293238.384342734,-280961.262101384,-268058.338722416,-254739.218511238,-241201.976632686,-227632.073115243,-214308.355408376,-201227.446824136,-188385.891661843,-175780.258814981,-163407.164785264,-151263.301994616,-139345.428875579,-127650.420895331,-116175.279975857,-104917.181392777,-93873.449383651,-83041.5674033112,-72419.138881679,-62003.9024375652,-51793.7160987144,-41786.5745037783,-31980.5902983785,-22570.0441233058,-13567.0325858203,-4978.56763306585,3192.9938124928,10949.5413079948,18296.8368834228,25244.1772812479,32143.5900542174,39037.2718632239,45961.17180989,52945.0432258737,60012.4727938553,67180.8814150929,74461.5410012882,81716.4977622835,88938.2114105201,96118.6900807652,103249.504620191,110321.715122,120614.200518017,129507.141732531,137120.367579795,143560.018620867,148918.893308148,153274.951044591,156691.877280421
-456920.11194245,-453119.069801682,-448367.762989711,-442666.161682589,-436014.075778136,-428411.983841773,-419862.55352081,-410375.484948964,-403743.252253339,-397123.102463533,-390518.451427111,-383932.672803044,-377368.919749185,-370830.090982836,-364318.771374082,-357837.242109545,-351387.479986008,-344971.185713653,-338589.804701142,-332244.557904781,-326065.203285341,-319858.20152597,-313434.634117067,-306610.669785848,-299208.399659024,-291057.082200745,-281994.804880247,-271628.273706006,-260188.542487328,-247902.348416651,-234989.098825306,-221658.457733477,-208108.597003897,-194525.111569073,-181187.143372807,-168091.343917226,-155234.280752397,-142612.539038967,-130222.747176309,-118061.606530428,-106125.884038191,-94412.4620945445,-82918.3473944101,-71640.7164760389,-60576.892218712,-49724.3551247189,-39080.7054137616,-28643.6783717511,-18411.12797447,-8381.04365508786,1448.46842216379,10882.6424129216,19909.2815289476,28521.2761992104,36716.1765395622,44495.7856167193,51865.787150536,58835.4093309474,65757.7752683134,72675.2636150403,79624.0089847982,86633.9547246108,93728.8808621837,100926.407338978,108238.008555891,115525.266584136,122780.709246346,129996.420632597,137164.046340201,144274.733573675,154626.329712763,163574.978556601,171239.83612563,177726.43842516,183126.924069284,187518.723615297,190964.947548114
-418565.907042917,-414764.819121675,-410013.458450433,-404311.816374676,-397659.80401771,-390057.7640929,-381508.335809911,-372021.027959184,-365388.500939467,-358767.89728731,-352162.621973058,-345576.028943784,-339011.26352541,-332471.21354002,-325958.459780701,-319475.278921766,-313023.64736254,-306605.265916322,-300221.582606989,-293873.821634762,-287691.801177788,-281481.910493237,-275055.134770606,-268227.521602959,-260821.014981008,-252664.697205265,-243596.446780372,-233222.543414489,-221774.001522722,-209477.54872184,-196552.619419849,-183208.9449657,-169644.806633286,-156045.95220766,-142691.857145112,-129579.205279759,-116704.590763655,-104064.617596802,-91655.9279212728,-79475.2336421035,-67519.3116280341,-55785.0525559546,-44269.4689227553,-32969.7392335683,-21883.1853450155,-11007.2849444179,-339.635031248275,10122.0325307898,20379.8679887208,30435.8873648639,40291.991272886,49752.8650523152,58806.198573327,67444.7720533747,75666.0307196869,83471.6801149969,90867.3156550808,97862.0882875603,104810.357583091,111754.706994614,118731.479860977,125770.833089803,132896.763872664,140127.115259472,147473.588233225,154797.240024979,162090.673684105,169346.057270898,176555.119192193,183709.10285588,194127.19053728,203138.465967136,210861.334082942,217400.659300144,222847.847047508,227279.747871883,230758.830509842
-391236.332486453,-387435.218871208,-382683.823793287,-376982.156553626,-370330.188029319,-362728.189266958,-354178.760039323,-344691.287870659,-338058.555263987,-331437.636384088,-324831.925783335,-318244.765824485,-311679.294765238,-305138.39391542,-298624.64030411,-292140.307957821,-285687.37245176,-279267.534871502,-272882.244727253,-266532.728541616,-260348.846334657,-254136.937506543,-247707.919818847,-240877.756108595,-233468.287309652,-225308.472372285,-216236.043451669,-205856.981927116,-194402.274688005,-182098.642945133,-169165.540024956,-155812.743905334,-142238.611676675,-128628.997726783,-115263.611425812,-102139.159906275,-89252.2564920817,-76599.5183889265,-64177.5972206881,-51983.2121718973,-40013.1473619207,-28264.299719851,-16733.6862556628,-5418.48700619076,5683.97690225444,16576.229780837,27260.676705333,37739.5878466564,48015.1160262645,58089.2808275511,67963.9875310586,77443.537517279,86515.5413831844,95172.702135057,103412.391580167,111236.247065473,118649.802424426,125662.154788329,132628.528032537,139591.648526373,146588.005136295,153647.903476451,160795.491907642,168048.768641882,175419.592418347,182768.653415597,190088.6068588,197371.67843039,204609.653517951,211793.841247583,222258.30315969,231313.240434112,239076.539039249,245652.597464937,251132.313821612,255592.137148019,259094.091532758
-363971.972747141,-360170.836273234,-355419.413724539,-349717.718529164,-343065.791888102,-335463.832840392,-326914.404140092,-317426.772771688,-310793.840558358,-304172.614639452,-297566.479966259,-290978.767078677,-284412.607699194,-277870.876386445,-271356.146670643,-264870.689705611,-258416.480323919,-251995.219671112,-245608.358712337,-239257.126095295,-233071.422746956,-226857.53922351,-220426.327255331,-213593.666588814,-206181.297117308,-198018.05681514,-188941.534307719,-178557.418533529,-167096.669348538,-154786.001798717,-141844.887688212,-128483.150332049,-114899.220622733,-101279.057209937,-87902.5991303823,-74766.5768569652,-61867.6229170601,-49202.3675269673,-36767.4715488502,-24559.6612880915,-12575.7282104559,-812.575733582466,10732.7743542639,22063.1403408563,33181.2017580235,44089.4848278443,54790.3964934356,65286.2086426926,75579.0763276098,85671.0223974184,95563.956582273,105061.803976211,114152.097500388,122827.464459262,131085.204722026,138926.888864862,146357.990527126,153387.554275051,160371.650184861,167353.144314491,174368.667698842,181448.671066028,188617.45026429,195893.154706053,203287.796944454,210661.707505858,218007.592263147,225317.732364523,232583.968327347,239797.672301104,250307.442589131,259405.02268984,267207.795858589,273819.707098169,279331.163910495,283818.22561124,287342.48546973
-336771.796950374,-332970.637660581,-328219.185879348,-322517.46398686,-315865.570412819,-308263.654250347,-299714.226493949,-290226.444424314,-283593.319210025,-276971.796189458,-270365.248997345,-263776.997862305,-257210.167092041,-250667.62527068,-244151.941970809,-237665.385853087,-231209.93075329,-224787.278043631,-218398.879984364,-212045.967397023,-205858.481198554,-199642.664189872,-193209.303403842,-186374.197185962,-178958.986373194,-170792.390307056,-161711.856794138,-151322.787880674,-139856.116486859,-127538.551136747,-114589.581536928,-101219.075494631,-87625.5365442968,-73995.0258480286,-60607.7077006823,-47460.3354770753,-34549.5605065765,-21872.0260067366,-9424.4021072739,2796.57762976686,14794.1144685226,26571.2985399315,38131.1033045187,49476.3451514755,60609.7039560121,71533.7075020659,82250.7643999219,92763.148164002,103073.015977766,113182.393746149,123093.195276266,132608.976576376,141717.194356579,150410.401835311,158685.828489287,166544.979562178,173993.269727931,181039.692066174,188041.145417419,195040.632401837,202074.923101526,209174.610085718,216364.133361291,223661.789846076,231079.741964208,238477.967415489,245849.221058743,253185.837660611,260479.71152012,267722.275662408,278276.338986003,287415.5920704,295256.929561534,301903.854261027,307446.300982329,311959.951511134,315505.98241331
-309634.797445016,-305833.617772131,-301082.141122079,-295380.392803544,-288728.529474584,-281126.65557606,-272577.229537541,-263089.301445587,-256455.988506073,-249834.175917802,-243227.226410924,-236638.449950991,-230070.963712702,-223527.630246897,-217011.015291006,-210523.384898316,-204066.711912266,-197642.697787628,-191252.796009457,-184898.239418505,-178709.008030698,-172491.297844995,-166055.832480664,-159218.330435216,-151800.335354777,-143630.450153777,-134545.984434902,-124152.058821379,-112679.579757407,-100355.249476438,-87398.5751759916,-74019.4679482206,-60416.5020832569,-46775.8390662781,-33377.8645039385,-20219.3547030479,-7296.97982086055,5392.60412419321,17852.7179721233,30086.6210682924,42097.5073177966,53888.4601858416,65462.4481391464,76822.2855573238,87970.6526180203,98910.0786129316,109642.973638556,120171.612542901,130498.154324472,140624.627683378,150552.950331623,160086.316293163,169212.107548309,177922.804608236,186215.567912446,194091.838674353,201556.973882905,208619.916281839,215638.376852127,222655.491833691,229708.167296671,236827.134370711,244036.97388486,251356.126663356,258796.901499141,266218.93008757,273615.015008179,280977.542660461,288298.459578783,295569.257128901,306166.643313434,315346.643090098,323225.677854598,329906.818105833,335479.542235424,340019.16287596,343586.453604418
